SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s4198,Black Mirror,Movie,Comedy,N/A,Not Rated,NIL,USA,NIL,"Actor E, Actor C, Actor B, Actor F, Actor A",22-09-2023,Based on true events.
s4199,You,TV Show,Unknown/Action,19-06-2006,7.1,8 Seasons,Germany,NIL,"Actor E, Actor C, Actor D, Actor A, Actor F",24-11-2004,"Love, betrayal, and drama unfold."
s4200,Dark,TV Show,Documentary,10-02-2013,Not Rated,NIL,USA,NIL,Actor C,04-02-2011,A thrilling story of survival.
s4201,The Crown,Movie,Thriller,12-06-2004,Not Rated,131 min,Germany,John Doe,Actor A,28-08-2014,An unexpected journey.
s4202,Stranger Things,Movie,Comedy,11-02-2015,NIL,NIL,Japan,NIL,"Actor E, Actor A, Actor F, Actor B",31-12-2024,NIL
s4203,Dark,Movie,Romance,29-11-2008,NIL,71 min,USA,NIL,"Actor F, Actor A, Actor E, Actor B, Actor C",16-10-2021,Based on true events.
s4204,NIL,Movie,Romance,25-07-2019,NIL,NIL,South Korea,Multiple Directors,"Actor C, Actor A",09-09-2019,NIL
s4205,Breaking Bad,TV Show,Crime,15-06-2012,8.4,NIL,India,NIL,"Actor F, Actor D",06-02-2002,An unexpected journey.
s4206,Wednesday,TV Show,Unknown/Sci-Fi,08-06-2024,NIL,120 min,Canada,NIL,Actor D,NIL,Based on true events.
s4207,Lucifer,Movie,Unknown/Horror,02-02-2017,9.3,NIL,Canada,John Doe,"Actor F, Actor C, Actor D, Actor B",27-08-2014,Based on true events.
s4208,Peaky Blinders,TV Show,Horror,22-03-2016,Not Rated,NIL,Japan,Jane Smith,"Actor C, Actor A",16-11-2012,NIL
s4209,You,TV Show,Unknown/Thriller,03-05-2012,4.3,4 Seasons,France,Multiple Directors,"Actor D, Actor F",NIL,An unexpected journey.
s4210,Breaking Bad,TV Show,Action,14-08-2017,9,NIL,Spain,NIL,"Actor E, Actor D, Actor B",05-07-2006,An unexpected journey.
s4211,Wednesday,TV Show,Documentary,17-04-2024,6.3,NIL,India,Jane Smith,"Actor A, Actor E, Actor F, Actor B",27-03-2021,"Love, betrayal, and drama unfold."
s4212,Wednesday,Movie,Documentary,N/A,Not Rated,NIL,Spain,NIL,Actor C,26-11-2020,An unexpected journey.
s4213,Money Heist,TV Show,Unknown/Comedy,18-05-2021,4.4,8 Seasons,Japan,NIL,"Actor A, Actor C, Actor B, Actor F",15-12-2016,NIL
s4214,Money Heist,TV Show,Horror,02-03-2006,7.7,6 Seasons,Germany,Jane Smith,"Actor D, Actor C",05-10-2016,NIL
s4215,Enola Holmes,Movie,Romance,N/A,NIL,129 min,France,John Doe,"Actor E, Actor A, Actor F",21-05-2003,Based on true events.
s4216,Wednesday,Movie,Unknown/Comedy,N/A,6.7,4 Seasons,Germany,Multiple Directors,"Actor E, Actor A",NIL,An unexpected journey.
s4217,The Crown,Movie,Thriller,02-05-2022,NIL,7 Seasons,UK,Jane Smith,"Actor B, Actor F, Actor E",30-07-2006,"Love, betrayal, and drama unfold."
s4218,Wednesday,TV Show,Thriller,06-01-2013,NIL,133 min,South Korea,John Doe,"Actor B, Actor A",07-05-2004,"Love, betrayal, and drama unfold."
s4219,Breaking Bad,TV Show,Drama,09-12-2011,Not Rated,NIL,USA,Multiple Directors,"Actor D, Actor B",29-12-2010,Based on true events.
s4220,Peaky Blinders,Movie,Action,02-07-2001,6,NIL,Germany,Jane Smith,"Actor E, Actor C, Actor A",NIL,An unexpected journey.
s4221,The Witcher,TV Show,Horror,25-03-2016,NIL,NIL,USA,Jane Smith,"Actor E, Actor A, Actor D, Actor B",29-04-2017,Based on true events.
s4222,You,Movie,Action,17-11-2022,NIL,NIL,South Korea,Multiple Directors,"Actor E, Actor D, Actor F",21-11-2005,Based on true events.
s4223,Narcos,Movie,Horror,06-12-2023,NIL,NIL,Canada,NIL,"Actor B, Actor C",25-08-2008,An unexpected journey.
s4224,The Irishman,TV Show,Comedy,23-04-2020,NIL,121 min,South Korea,NIL,"Actor B, Actor C, Actor D, Actor A, Actor F",04-09-2007,A thrilling story of survival.
s4225,Stranger Things,TV Show,Crime,24-11-2015,Not Rated,7 Seasons,South Korea,Jane Smith,"Actor C, Actor A, Actor F, Actor E, Actor B",NIL,NIL
s4226,Stranger Things,Movie,Romance,21-01-2013,NIL,180 min,Japan,John Doe,"Actor B, Actor E",23-08-2013,A thrilling story of survival.
s4227,Enola Holmes,TV Show,Romance,13-07-2017,NIL,8 Seasons,UK,John Doe,"Actor D, Actor F, Actor C, Actor A",12-11-2011,Based on true events.
s4228,Black Mirror,Movie,Crime,N/A,6.6,124 min,UK,John Doe,"Actor F, Actor C",23-07-2019,Based on true events.
s4229,Wednesday,Movie,Thriller,13-11-2018,NIL,4 Seasons,Spain,Jane Smith,"Actor C, Actor A",10-06-2010,An unexpected journey.
s4230,Extraction,Movie,Horror,11-04-2024,Not Rated,NIL,Germany,NIL,Actor D,09-02-2017,"Love, betrayal, and drama unfold."
s4231,Bird Box,Movie,Drama,N/A,Not Rated,NIL,USA,NIL,"Actor F, Actor D, Actor B, Actor E",27-12-2003,Based on true events.
s4232,Lucifer,TV Show,Unknown/Horror,08-10-2008,Not Rated,NIL,France,John Doe,Actor C,06-03-2022,An unexpected journey.
s4233,Breaking Bad,Movie,Romance,06-05-2012,8.1,81 min,UK,Multiple Directors,"Actor E, Actor C, Actor A",NIL,"Love, betrayal, and drama unfold."
s4234,Red Notice,Movie,Romance,21-04-2005,Not Rated,8 Seasons,India,NIL,"Actor A, Actor F, Actor E, Actor C",12-03-2004,NIL
s4235,NIL,Movie,Action,20-10-2018,Not Rated,NIL,USA,John Doe,"Actor E, Actor B, Actor F, Actor A, Actor D",24-05-2023,A thrilling story of survival.
s4236,The Night Agent,Movie,Documentary,14-09-2000,Not Rated,8 Seasons,UK,Multiple Directors,"Actor C, Actor D, Actor F, Actor B",NIL,A thrilling story of survival.
s4237,Dark,TV Show,Unknown/Thriller,08-03-2000,6.9,1 Seasons,Spain,Jane Smith,"Actor C, Actor F, Actor B, Actor E",19-11-2003,Based on true events.
s4238,Stranger Things,TV Show,Sci-Fi,25-07-2001,NIL,8 Seasons,India,Multiple Directors,Actor D,06-03-2008,A thrilling story of survival.
s4239,Ozark,TV Show,Thriller,10-09-2016,Not Rated,167 min,Canada,NIL,"Actor C, Actor E, Actor B",NIL,An unexpected journey.
s4240,Black Mirror,Movie,Action,N/A,5.3,NIL,Germany,NIL,"Actor C, Actor B, Actor F, Actor D",21-01-2007,NIL
s4241,The Witcher,TV Show,Comedy,21-03-2022,NIL,NIL,UK,NIL,"Actor E, Actor B, Actor A, Actor C",18-07-2016,NIL
s4242,Stranger Things,TV Show,Sci-Fi,N/A,NIL,NIL,South Korea,John Doe,Actor A,28-11-2007,Based on true events.
s4243,Narcos,TV Show,Thriller,04-06-2007,6.4,93 min,Spain,NIL,"Actor F, Actor B",01-09-2018,Based on true events.
s4244,Narcos,Movie,Crime,20-12-2007,Not Rated,122 min,Canada,John Doe,"Actor A, Actor B, Actor C, Actor D, Actor F",11-12-2020,An unexpected journey.
s4245,Bird Box,TV Show,Horror,25-12-2023,7,NIL,South Korea,John Doe,"Actor F, Actor C",NIL,NIL
s4246,Narcos,TV Show,Documentary,28-10-2016,NIL,NIL,Spain,Multiple Directors,"Actor D, Actor B, Actor C, Actor A",03-11-2022,Based on true events.
s4247,Squid Game,TV Show,Horror,29-08-2021,NIL,NIL,Canada,Jane Smith,"Actor D, Actor A, Actor E",NIL,Based on true events.
s4248,Narcos,Movie,Action,N/A,Not Rated,6 Seasons,UK,Multiple Directors,Actor B,08-06-2024,Based on true events.
s4249,Extraction,TV Show,Documentary,N/A,Not Rated,NIL,UK,NIL,"Actor C, Actor D",04-10-2014,NIL
s4250,Breaking Bad,Movie,Action,05-12-2024,Not Rated,NIL,India,Multiple Directors,"Actor B, Actor F, Actor E, Actor C, Actor D",11-04-2012,Based on true events.
s4251,Ozark,Movie,Romance,28-12-2023,NIL,120 min,India,Jane Smith,"Actor C, Actor D, Actor E, Actor F, Actor A",13-04-2000,An unexpected journey.
s4252,The Irishman,Movie,Unknown/Action,23-01-2015,Not Rated,NIL,India,NIL,"Actor D, Actor A, Actor F",01-03-2005,"Love, betrayal, and drama unfold."
s4253,Narcos,Movie,Horror,29-01-2021,NIL,NIL,Canada,NIL,"Actor E, Actor D, Actor F, Actor B",15-09-2002,An unexpected journey.
s4254,Wednesday,TV Show,Action,08-08-2009,5.5,NIL,India,NIL,"Actor C, Actor A, Actor D, Actor F, Actor B",10-03-2019,NIL
s4255,Dark,Movie,Thriller,25-03-2006,8.7,111 min,Canada,NIL,"Actor B, Actor F, Actor A, Actor D",14-06-2011,"Love, betrayal, and drama unfold."
s4256,The Night Agent,TV Show,Unknown/Comedy,15-07-2023,Not Rated,8 Seasons,France,Multiple Directors,"Actor B, Actor C",30-09-2006,Based on true events.
s4257,Lucifer,Movie,Action,04-09-2000,NIL,NIL,Japan,Multiple Directors,"Actor D, Actor E, Actor B",12-12-2018,NIL
s4258,Black Mirror,TV Show,Drama,N/A,Not Rated,NIL,USA,Jane Smith,Actor E,23-01-2001,NIL
s4259,Lucifer,Movie,Drama,16-09-2005,Not Rated,114 min,France,Jane Smith,"Actor A, Actor E, Actor C",29-10-2022,"Love, betrayal, and drama unfold."
s4260,Bird Box,Movie,Action,06-06-2000,NIL,171 min,Japan,NIL,"Actor F, Actor B, Actor E",18-07-2002,NIL
s4261,Squid Game,Movie,Romance,31-12-2018,4.8,NIL,India,Multiple Directors,"Actor B, Actor D, Actor A",11-03-2004,NIL
s4262,You,Movie,Action,04-07-2011,NIL,NIL,USA,NIL,"Actor E, Actor D",08-08-2016,Based on true events.
s4263,Stranger Things,Movie,Documentary,01-10-2013,Not Rated,3 Seasons,USA,John Doe,Actor D,07-08-2021,Based on true events.
s4264,You,TV Show,Crime,24-02-2023,Not Rated,NIL,India,Jane Smith,"Actor E, Actor D, Actor B",03-10-2005,Based on true events.
s4265,Extraction,Movie,Comedy,N/A,NIL,168 min,France,Multiple Directors,"Actor D, Actor B, Actor A, Actor F",22-02-2021,NIL
s4266,Money Heist,Movie,Thriller,29-01-2024,6.5,5 Seasons,Japan,NIL,"Actor C, Actor B, Actor E, Actor D, Actor F",05-11-2011,An unexpected journey.
s4267,NIL,TV Show,Comedy,28-09-2019,Not Rated,3 Seasons,USA,NIL,"Actor B, Actor A",20-10-2000,A thrilling story of survival.
s4268,Red Notice,TV Show,Romance,07-05-2023,8.5,100 min,Spain,Multiple Directors,Actor D,22-07-2022,"Love, betrayal, and drama unfold."
s4269,Peaky Blinders,Movie,Romance,22-04-2005,NIL,NIL,Canada,John Doe,Actor F,16-11-2023,NIL
s4270,Red Notice,TV Show,Horror,16-08-2007,NIL,122 min,France,NIL,Actor F,20-05-2015,A thrilling story of survival.
s4271,The Irishman,Movie,Thriller,31-08-2004,8.8,NIL,Germany,John Doe,Actor B,11-10-2024,An unexpected journey.
s4272,NIL,TV Show,Romance,02-09-2014,7.9,5 Seasons,South Korea,Jane Smith,Actor F,04-08-2012,An unexpected journey.
s4273,Peaky Blinders,TV Show,Documentary,05-11-2006,5.1,NIL,India,Jane Smith,"Actor F, Actor E, Actor D, Actor B",NIL,Based on true events.
s4274,The Night Agent,Movie,Romance,03-03-2022,Not Rated,8 Seasons,UK,NIL,"Actor D, Actor B, Actor C, Actor F, Actor E",02-06-2019,"Love, betrayal, and drama unfold."
s4275,The Irishman,TV Show,Action,18-07-2006,NIL,NIL,Germany,NIL,"Actor F, Actor D",27-10-2004,Based on true events.
s4276,The Irishman,TV Show,Comedy,28-12-2015,NIL,8 Seasons,Japan,Jane Smith,"Actor D, Actor F, Actor A",19-06-2009,NIL
s4277,Peaky Blinders,Movie,Drama,23-05-2020,NIL,120 min,Spain,NIL,"Actor D, Actor E, Actor A, Actor B, Actor F",24-01-2011,A thrilling story of survival.
s4278,Stranger Things,TV Show,Comedy,10-05-2002,NIL,NIL,UK,NIL,"Actor A, Actor F",NIL,An unexpected journey.
s4279,The Witcher,Movie,Crime,19-12-2008,8,4 Seasons,South Korea,Jane Smith,"Actor E, Actor F",23-12-2000,NIL
s4280,Enola Holmes,TV Show,Documentary,25-12-2004,6.5,8 Seasons,Spain,John Doe,Actor A,NIL,A thrilling story of survival.
s4281,NIL,Movie,Crime,24-02-2011,4.8,NIL,Canada,John Doe,"Actor D, Actor B, Actor E",23-10-2007,An unexpected journey.
s4282,The Crown,Movie,Drama,04-03-2014,Not Rated,2 Seasons,Germany,NIL,"Actor D, Actor A, Actor C, Actor F, Actor B",07-08-2015,An unexpected journey.
s4283,Red Notice,TV Show,Action,27-04-2006,8.5,3 Seasons,Spain,NIL,"Actor A, Actor F, Actor E",13-04-2022,"Love, betrayal, and drama unfold."
s4284,Dark,TV Show,Crime,06-10-2013,Not Rated,7 Seasons,UK,Multiple Directors,"Actor E, Actor C, Actor D, Actor A, Actor B",NIL,"Love, betrayal, and drama unfold."
s4285,Black Mirror,TV Show,Thriller,10-02-2022,NIL,92 min,India,Multiple Directors,"Actor E, Actor B",NIL,"Love, betrayal, and drama unfold."
s4286,Extraction,TV Show,Comedy,03-04-2021,Not Rated,NIL,South Korea,Jane Smith,Actor B,29-08-2024,NIL
s4287,Black Mirror,Movie,Crime,22-02-2023,6.3,124 min,UK,Multiple Directors,Actor B,25-09-2011,An unexpected journey.
s4288,Ozark,Movie,Drama,05-12-2003,Not Rated,68 min,India,Jane Smith,"Actor E, Actor F, Actor D",NIL,An unexpected journey.
s4289,You,TV Show,Horror,03-11-2022,4.3,NIL,Canada,John Doe,"Actor F, Actor E",14-06-2008,A thrilling story of survival.
s4290,Enola Holmes,Movie,Comedy,05-07-2008,5.7,107 min,USA,Multiple Directors,Actor A,16-12-2017,An unexpected journey.
s4291,Ozark,TV Show,Horror,28-11-2021,Not Rated,NIL,USA,Multiple Directors,"Actor B, Actor C",07-12-2024,A thrilling story of survival.
s4292,Narcos,TV Show,Crime,20-12-2002,Not Rated,129 min,UK,NIL,"Actor B, Actor D",25-10-2017,A thrilling story of survival.
s4293,Lucifer,Movie,Horror,25-02-2002,NIL,NIL,Japan,NIL,Actor B,NIL,NIL
s4294,The Crown,Movie,Romance,15-07-2006,4.1,NIL,India,NIL,"Actor A, Actor C, Actor B, Actor D, Actor E",27-12-2001,Based on true events.
s4295,Dark,TV Show,Thriller,07-04-2008,Not Rated,8 Seasons,France,Multiple Directors,"Actor E, Actor F, Actor A, Actor C",06-01-2001,An unexpected journey.
s4296,The Irishman,TV Show,Crime,N/A,6.2,8 Seasons,South Korea,Jane Smith,"Actor D, Actor F, Actor E",28-04-2012,"Love, betrayal, and drama unfold."
s4297,Enola Holmes,TV Show,Drama,N/A,NIL,NIL,Germany,John Doe,"Actor F, Actor E, Actor D, Actor B, Actor C",06-03-2007,NIL
s4298,The Irishman,TV Show,Drama,21-10-2006,Not Rated,143 min,USA,Jane Smith,"Actor B, Actor C",23-02-2008,NIL
s4299,Bird Box,TV Show,Sci-Fi,24-12-2005,Not Rated,162 min,Spain,Jane Smith,Actor C,05-08-2000,A thrilling story of survival.
s4300,Black Mirror,Movie,Thriller,02-05-2018,NIL,108 min,Germany,Multiple Directors,"Actor E, Actor F, Actor B",01-08-2000,"Love, betrayal, and drama unfold."
s4301,The Irishman,Movie,Horror,12-07-2023,Not Rated,NIL,USA,Jane Smith,"Actor A, Actor B, Actor C, Actor D, Actor F",NIL,An unexpected journey.
s4302,NIL,TV Show,Sci-Fi,12-09-2001,NIL,NIL,Canada,Multiple Directors,"Actor F, Actor A, Actor D",02-06-2024,An unexpected journey.
s4303,NIL,Movie,Comedy,28-12-2002,6,2 Seasons,India,Multiple Directors,"Actor C, Actor A, Actor F",NIL,NIL
s4304,Lucifer,Movie,Drama,17-02-2010,9.3,169 min,Spain,Jane Smith,"Actor C, Actor E",06-09-2001,Based on true events.
s4305,Red Notice,Movie,Horror,07-12-2014,Not Rated,NIL,USA,Multiple Directors,"Actor D, Actor E, Actor C, Actor A, Actor F",19-02-2013,Based on true events.
s4306,You,TV Show,Comedy,N/A,NIL,6 Seasons,Canada,John Doe,Actor A,06-10-2002,A thrilling story of survival.
s4307,Squid Game,Movie,Romance,N/A,Not Rated,7 Seasons,USA,NIL,"Actor F, Actor B, Actor D, Actor E",29-06-2009,Based on true events.
s4308,Bird Box,TV Show,Thriller,18-02-2017,Not Rated,67 min,Germany,John Doe,"Actor F, Actor B, Actor C",NIL,A thrilling story of survival.
s4309,The Irishman,Movie,Sci-Fi,16-01-2018,NIL,NIL,UK,NIL,"Actor C, Actor B, Actor A, Actor F, Actor E",09-01-2000,NIL
s4310,You,TV Show,Horror,25-06-2004,Not Rated,158 min,France,John Doe,"Actor E, Actor D, Actor F, Actor B, Actor A",NIL,Based on true events.
s4311,Black Mirror,TV Show,Thriller,21-05-2011,4.4,NIL,Japan,Jane Smith,"Actor E, Actor B, Actor F, Actor D",29-06-2024,Based on true events.
s4312,Peaky Blinders,TV Show,Drama,23-04-2006,NIL,NIL,Spain,NIL,"Actor B, Actor F, Actor A, Actor E",25-12-2024,Based on true events.
s4313,Wednesday,Movie,Drama,N/A,9.3,7 Seasons,France,John Doe,"Actor F, Actor D",19-05-2008,"Love, betrayal, and drama unfold."
s4314,Red Notice,TV Show,Action,02-07-2021,8,NIL,UK,John Doe,Actor D,01-04-2021,An unexpected journey.
s4315,The Crown,Movie,Thriller,25-12-2015,5.5,NIL,Canada,Jane Smith,Actor B,18-07-2019,"Love, betrayal, and drama unfold."
s4316,The Irishman,TV Show,Sci-Fi,15-04-2005,Not Rated,NIL,India,NIL,"Actor C, Actor A, Actor E",07-02-2006,"Love, betrayal, and drama unfold."
s4317,Stranger Things,Movie,Action,05-01-2013,7.4,NIL,USA,Multiple Directors,"Actor D, Actor B, Actor F, Actor C, Actor A",NIL,NIL
s4318,Ozark,Movie,Crime,02-06-2015,NIL,NIL,USA,Jane Smith,"Actor C, Actor F",25-10-2010,Based on true events.
s4319,Breaking Bad,Movie,Documentary,27-01-2014,Not Rated,NIL,Spain,John Doe,"Actor F, Actor D, Actor B, Actor A, Actor E",NIL,A thrilling story of survival.
s4320,The Witcher,Movie,Sci-Fi,29-02-2012,Not Rated,NIL,USA,NIL,"Actor A, Actor D",11-05-2008,NIL
s4321,Narcos,TV Show,Documentary,21-05-2021,7,1 Seasons,Spain,NIL,"Actor F, Actor E",10-04-2023,"Love, betrayal, and drama unfold."
s4322,Stranger Things,TV Show,Action,10-03-2012,4.7,NIL,Germany,Multiple Directors,Actor F,12-03-2020,A thrilling story of survival.
s4323,Ozark,Movie,Action,12-06-2015,NIL,NIL,Japan,NIL,"Actor C, Actor A, Actor F, Actor E",13-05-2023,Based on true events.
s4324,Squid Game,Movie,Horror,19-11-2002,NIL,NIL,USA,NIL,"Actor C, Actor F",04-12-2018,NIL
s4325,Dark,Movie,Sci-Fi,12-04-2012,NIL,NIL,USA,John Doe,"Actor D, Actor C",21-09-2011,NIL
s4326,The Crown,TV Show,Unknown/Drama,11-01-2004,NIL,NIL,UK,Jane Smith,"Actor B, Actor C, Actor D, Actor F, Actor A",13-03-2000,NIL
s4327,Black Mirror,TV Show,Romance,27-05-2016,NIL,NIL,India,Multiple Directors,"Actor E, Actor D, Actor B, Actor F, Actor A",05-01-2001,An unexpected journey.
s4328,Lucifer,Movie,Action,16-11-2021,NIL,78 min,UK,NIL,"Actor F, Actor A, Actor D",27-03-2017,Based on true events.
s4329,Narcos,TV Show,Crime,11-10-2010,6.1,NIL,France,Multiple Directors,"Actor B, Actor C",13-05-2023,Based on true events.
s4330,Squid Game,TV Show,Action,23-06-2022,7.7,169 min,France,Multiple Directors,"Actor D, Actor A, Actor F, Actor B",24-09-2004,An unexpected journey.
s4331,Enola Holmes,Movie,Unknown/Documentary,25-03-2012,8.1,143 min,South Korea,John Doe,Actor B,NIL,A thrilling story of survival.
s4332,Red Notice,Movie,Horror,27-09-2018,Not Rated,133 min,Japan,NIL,"Actor E, Actor A, Actor F",23-05-2008,NIL
s4333,Money Heist,TV Show,Unknown/Action,08-05-2019,NIL,NIL,USA,Multiple Directors,"Actor E, Actor A",NIL,NIL
s4334,Squid Game,TV Show,Romance,14-10-2014,6.7,7 Seasons,Canada,John Doe,"Actor D, Actor E, Actor C, Actor B",08-03-2017,NIL
s4335,Black Mirror,Movie,Horror,20-03-2008,NIL,178 min,France,John Doe,"Actor D, Actor A, Actor E",08-07-2007,NIL
s4336,Black Mirror,Movie,Drama,21-06-2005,6.4,NIL,Canada,John Doe,Actor E,27-11-2001,A thrilling story of survival.
s4337,You,TV Show,Horror,15-02-2023,8.8,146 min,USA,NIL,"Actor A, Actor B",07-11-2009,A thrilling story of survival.
s4338,NIL,Movie,Sci-Fi,05-07-2022,Not Rated,4 Seasons,Spain,Jane Smith,Actor A,11-12-2012,NIL
s4339,The Night Agent,TV Show,Romance,22-06-2003,9.3,5 Seasons,Germany,NIL,Actor E,29-10-2016,An unexpected journey.
s4340,The Witcher,Movie,Comedy,N/A,Not Rated,1 Seasons,France,NIL,"Actor C, Actor E, Actor F, Actor A, Actor B",20-11-2004,Based on true events.
s4341,You,TV Show,Action,24-07-2018,4.6,2 Seasons,Spain,NIL,"Actor E, Actor D, Actor C, Actor F, Actor B",02-10-2013,"Love, betrayal, and drama unfold."
s4342,Black Mirror,Movie,Comedy,24-05-2010,NIL,141 min,USA,Jane Smith,"Actor D, Actor B, Actor C",27-09-2010,A thrilling story of survival.
s4343,Extraction,Movie,Drama,16-01-2010,NIL,1 Seasons,France,Multiple Directors,"Actor A, Actor D",29-06-2004,An unexpected journey.
s4344,Squid Game,Movie,Action,N/A,6.4,4 Seasons,UK,Jane Smith,"Actor E, Actor C, Actor D, Actor B",11-12-2016,Based on true events.
s4345,Enola Holmes,Movie,Crime,29-04-2003,5.7,4 Seasons,Japan,NIL,"Actor C, Actor E, Actor B, Actor D, Actor A",20-09-2020,"Love, betrayal, and drama unfold."
s4346,Dark,TV Show,Horror,19-02-2013,Not Rated,NIL,Japan,Multiple Directors,"Actor B, Actor E",14-06-2022,An unexpected journey.
s4347,Peaky Blinders,Movie,Documentary,29-07-2023,Not Rated,129 min,USA,Jane Smith,"Actor D, Actor F, Actor A",28-10-2005,An unexpected journey.
s4348,Enola Holmes,TV Show,Romance,28-11-2000,8.5,81 min,France,NIL,Actor B,11-04-2006,NIL
s4349,Stranger Things,TV Show,Comedy,14-10-2016,Not Rated,148 min,South Korea,NIL,"Actor C, Actor F",09-06-2013,"Love, betrayal, and drama unfold."
s4350,You,TV Show,Horror,N/A,Not Rated,NIL,Spain,Jane Smith,"Actor A, Actor F, Actor E, Actor D, Actor C",NIL,NIL
s4351,Peaky Blinders,Movie,Unknown/Romance,11-02-2023,NIL,157 min,South Korea,NIL,"Actor A, Actor D, Actor F, Actor E, Actor B",NIL,An unexpected journey.
s4352,Black Mirror,TV Show,Sci-Fi,11-11-2004,Not Rated,NIL,Canada,Multiple Directors,Actor A,26-11-2011,NIL
s4353,Breaking Bad,Movie,Horror,13-10-2005,Not Rated,7 Seasons,Japan,NIL,"Actor B, Actor A",21-11-2006,An unexpected journey.
s4354,Money Heist,Movie,Comedy,15-07-2001,9.3,NIL,India,Jane Smith,"Actor A, Actor C, Actor B",17-12-2005,NIL
s4355,Breaking Bad,TV Show,Sci-Fi,13-06-2009,Not Rated,NIL,Japan,NIL,Actor C,16-01-2007,NIL
s4356,Lucifer,TV Show,Sci-Fi,05-06-2021,Not Rated,99 min,Japan,John Doe,"Actor F, Actor B",07-09-2012,NIL
s4357,Wednesday,Movie,Unknown/Drama,29-01-2003,Not Rated,NIL,Canada,NIL,"Actor F, Actor B, Actor C",11-08-2005,An unexpected journey.
s4358,Money Heist,TV Show,Horror,14-06-2002,9.1,134 min,Japan,Jane Smith,Actor C,10-09-2016,"Love, betrayal, and drama unfold."
s4359,The Crown,Movie,Thriller,13-02-2024,Not Rated,129 min,France,Multiple Directors,"Actor C, Actor F, Actor E, Actor B",NIL,NIL
s4360,Stranger Things,Movie,Documentary,13-03-2017,NIL,1 Seasons,USA,John Doe,"Actor E, Actor A",07-01-2012,An unexpected journey.
s4361,Red Notice,Movie,Horror,16-07-2024,NIL,138 min,UK,Multiple Directors,Actor F,08-04-2003,An unexpected journey.
s4362,Enola Holmes,TV Show,Crime,02-02-2001,NIL,NIL,Japan,John Doe,Actor F,21-06-2007,An unexpected journey.
s4363,Bird Box,TV Show,Crime,05-08-2019,4.6,133 min,India,NIL,"Actor C, Actor F, Actor E, Actor D, Actor B",NIL,"Love, betrayal, and drama unfold."
s4364,Wednesday,TV Show,Drama,N/A,NIL,4 Seasons,Japan,NIL,Actor A,NIL,NIL
s4365,Dark,TV Show,Action,14-12-2023,Not Rated,1 Seasons,Canada,John Doe,"Actor D, Actor F",NIL,NIL
s4366,Money Heist,TV Show,Documentary,06-09-2001,6.7,NIL,India,NIL,"Actor A, Actor E, Actor C",05-11-2015,"Love, betrayal, and drama unfold."
s4367,You,Movie,Sci-Fi,10-06-2011,4.3,1 Seasons,Japan,Jane Smith,"Actor C, Actor A, Actor D, Actor E",NIL,NIL
s4368,Red Notice,TV Show,Action,17-01-2002,Not Rated,NIL,Germany,John Doe,"Actor F, Actor B",17-02-2015,NIL
s4369,Bird Box,TV Show,Action,10-10-2023,Not Rated,5 Seasons,France,Jane Smith,Actor C,09-06-2009,Based on true events.
s4370,Enola Holmes,TV Show,Comedy,27-04-2012,NIL,2 Seasons,South Korea,NIL,"Actor F, Actor A, Actor E, Actor D, Actor C",04-12-2000,NIL
s4371,Wednesday,Movie,Horror,24-01-2007,7.6,NIL,USA,Jane Smith,Actor B,30-12-2017,NIL
s4372,The Witcher,Movie,Romance,04-07-2002,4.4,123 min,France,NIL,"Actor B, Actor D, Actor A",31-01-2007,Based on true events.
s4373,You,TV Show,Crime,27-06-2012,Not Rated,67 min,France,NIL,"Actor B, Actor F, Actor E",06-02-2024,An unexpected journey.
s4374,Lucifer,Movie,Drama,29-12-2015,8.7,NIL,Spain,NIL,"Actor D, Actor A",NIL,NIL
s4375,Lucifer,TV Show,Documentary,N/A,Not Rated,8 Seasons,Germany,John Doe,"Actor C, Actor D, Actor A, Actor B, Actor F",13-02-2004,NIL
s4376,Squid Game,Movie,Horror,15-08-2023,Not Rated,NIL,UK,Jane Smith,Actor C,01-10-2023,An unexpected journey.
s4377,Red Notice,Movie,Drama,N/A,Not Rated,161 min,UK,NIL,"Actor B, Actor F",13-02-2020,"Love, betrayal, and drama unfold."
s4378,The Witcher,Movie,Sci-Fi,21-12-2005,NIL,NIL,South Korea,Jane Smith,"Actor D, Actor B, Actor E, Actor C",NIL,"Love, betrayal, and drama unfold."
s4379,Lucifer,Movie,Thriller,20-09-2008,6,155 min,Spain,John Doe,"Actor C, Actor B, Actor F, Actor E",NIL,NIL
s4380,Extraction,Movie,Comedy,N/A,NIL,8 Seasons,Germany,Multiple Directors,"Actor E, Actor A, Actor F, Actor D, Actor B",24-04-2021,NIL
s4381,Peaky Blinders,TV Show,Unknown/Romance,30-01-2002,NIL,NIL,Spain,Multiple Directors,"Actor F, Actor C, Actor A, Actor B, Actor D",10-11-2022,An unexpected journey.
s4382,Bird Box,Movie,Romance,18-08-2012,8.9,7 Seasons,Germany,NIL,"Actor F, Actor E, Actor D",20-04-2024,An unexpected journey.
s4383,Dark,Movie,Horror,03-12-2008,9.3,2 Seasons,India,NIL,Actor E,NIL,NIL
s4384,Red Notice,Movie,Unknown/Comedy,11-08-2002,7.2,NIL,Germany,John Doe,"Actor C, Actor B",05-11-2009,NIL
